Unnamed: 0,Trial,T1,T2,Lag,PosT1,PosT2,Respuesta T1,Respuesta T2,Correcto T1,Correcto T2,Reaction Time T1,Reaction Time T2,condition,group
104,105,8,4,6,9,3,8,4,1,1,1.1625611999770626,0.9408249999396504,b,psilo
105,106,6,5,6,9,3,6,5,1,1,1.6346544999396428,0.4690653999568894,b,psilo
106,107,3,5,5,6,1,3,5,1,1,1.230226399959065,0.4770338999805972,b,psilo
107,108,7,5,4,9,1,7,5,1,1,1.3347155000083148,0.5168930999934673,b,psilo
108,109,2,8,7,6,1,2,8,1,1,1.40407549997326,0.7250843999208882,b,psilo
109,110,7,2,2,6,1,7,2,1,1,1.5452329000690952,0.7891297000460327,b,psilo
110,111,6,9,3,9,3,6,9,1,1,1.5506405000342056,0.5487202000804245,b,psilo
111,112,9,7,7,9,1,9,7,1,1,1.2618705000495538,0.692708499962464,b,psilo
112,113,5,7,7,9,3,5,7,1,1,1.5616041999310255,0.4212925999891013,b,psilo
113,114,9,4,3,6,3,9,4,1,1,1.2990151999983937,0.7888251000549644,b,psilo
114,115,2,7,5,6,3,2,7,1,1,1.0348817000631243,0.5653447000076994,b,psilo
115,116,8,7,6,6,1,8,7,1,1,1.4534231999423357,0.4847681999672204,b,psilo
116,117,6,2,4,9,1,6,2,1,1,1.6170647999970242,0.8289708999218419,b,psilo
117,118,9,2,3,9,1,9,2,1,1,1.3565684999339285,0.540818199981004,b,psilo
118,119,8,7,1,9,1,8,7,1,1,1.4342523999512196,0.4607099000131711,b,psilo
119,120,9,8,1,9,1,9,8,1,1,1.3530400999588892,0.2769142999313772,b,psilo
120,121,6,2,4,6,3,6,2,1,1,1.5598954000743106,0.4769543999573216,b,psilo
121,122,3,7,7,6,3,3,7,1,1,1.5228702999884265,0.5172227999428287,b,psilo
122,123,6,5,7,6,1,6,5,1,1,1.5060156000545248,0.2927611999912187,b,psilo
123,124,7,2,2,9,1,7,2,1,1,1.5075872000306845,0.7566539000254124,b,psilo
124,125,2,5,5,6,1,2,5,1,1,1.6622049999423325,0.596529700094834,b,psilo
125,126,8,7,5,9,1,8,7,1,1,1.6877854999620467,0.3732626000419259,b,psilo
126,127,2,6,6,6,1,2,6,1,1,1.6819665000075474,1.220789899933152,b,psilo
127,128,4,3,6,9,1,4,3,1,1,1.3458263999782505,0.3728489000350237,b,psilo
128,129,7,3,2,9,1,7,3,1,1,1.563414999982342,0.5170362000353634,b,psilo
129,130,9,6,6,6,3,9,6,1,1,2.442093199933879,1.5730027999961749,b,psilo
130,131,3,9,3,9,1,3,9,1,1,1.733795200008899,0.8438873999984935,b,psilo
131,132,5,7,5,6,3,5,7,1,1,1.7633184000151232,0.4371729000704363,b,psilo
132,133,5,2,2,6,1,5,2,1,1,1.3847306999377906,0.5328264000127092,b,psilo
133,134,6,5,3,9,3,6,5,1,1,2.084344999981113,0.388885400025174,b,psilo
134,135,5,9,7,9,1,5,9,1,1,2.412673100014217,0.8851738000521436,b,psilo
135,136,2,4,3,9,1,2,4,1,1,3.0326249999925494,0.4049239000305533,b,psilo
136,137,9,4,1,9,3,9,2,1,0,2.446447700029239,0.7890056999167427,b,psilo
137,138,8,4,1,6,1,8,4,1,1,1.6332056999672204,0.4531916000414639,b,psilo
138,139,7,4,2,6,1,5,2,0,0,5.84686040005181,0.3251939000329003,b,psilo
139,140,3,8,2,9,3,8,3,0,0,1.482755500008352,0.5730419000610709,b,psilo
0,1,3,9,6,6,1,3,9,1,1,7.897094199899584,0.1647435000631958,b,psilo
1,2,5,4,3,6,1,5,4,1,1,1.6976393000222745,0.1730941000860184,b,psilo
2,3,4,3,4,6,3,4,3,1,1,1.6927193000447005,0.2211692000273615,b,psilo
3,4,4,7,2,6,3,3,4,0,0,1.7856373998802155,0.2291643999051302,b,psilo
4,5,3,8,1,6,1,3,8,1,1,2.0706091998144984,1.0372206999454647,b,psilo
5,6,5,9,3,6,3,5,9,1,1,1.9456647001206877,1.1011782998684794,b,psilo
6,7,6,2,1,6,1,6,2,1,1,2.124597399961204,0.6771027001086622,b,psilo
7,8,8,3,1,9,1,8,3,1,1,3.7312000000383705,0.2130686999298632,b,psilo
8,9,6,3,6,9,3,6,3,1,1,2.068554600002244,0.4363639000803232,b,psilo
9,10,7,9,2,9,1,7,9,1,1,1.4566314001567662,0.2213893001899123,b,psilo
10,11,7,8,2,9,1,7,8,1,1,1.1259422998409718,0.1890832998324185,b,psilo
11,12,6,7,6,6,3,6,7,1,1,1.6483803000301125,0.172898800112307,b,psilo
12,13,5,6,2,9,1,5,6,1,1,1.0323405000381172,0.1728314999490976,b,psilo
13,14,2,5,2,6,1,2,5,1,1,2.336278400151059,0.1810886999592185,b,psilo
14,15,8,6,6,9,1,8,6,1,1,5.967328000115231,0.1733688001986593,b,psilo
15,16,6,7,7,6,3,6,7,1,1,1.0202134000137448,0.2291073000524193,b,psilo
16,17,7,3,1,6,1,4,3,0,1,2.3146808000747114,0.6531324000097811,b,psilo
17,18,2,3,5,9,1,3,3,0,1,2.508966099936515,2.0770062999799848,b,psilo
18,19,5,7,6,6,3,5,7,1,1,2.095053399913013,1.933604800142348,b,psilo
19,20,7,2,2,6,3,7,2,1,1,0.67853599996306,0.9971127999015152,b,psilo
20,21,6,9,2,9,1,6,9,1,1,4.97937580011785,0.2449827999807894,b,psilo
21,22,2,9,7,9,3,2,9,1,1,1.3425308999139816,0.2531081999186426,b,psilo
22,23,4,6,7,6,3,4,6,1,1,2.636143899988383,0.2530592000111937,b,psilo
23,24,8,7,1,9,3,8,7,1,1,2.8810519000981003,0.2692749998532235,b,psilo
24,25,7,4,2,9,1,7,9,1,0,2.382614200003445,0.2770423998590559,b,psilo
25,26,9,3,1,6,1,8,3,0,1,2.992333199828863,0.7007587000261992,b,psilo
26,27,3,7,3,6,3,3,7,1,1,2.761774400016293,0.3248194998595863,b,psilo
27,28,7,5,6,9,1,7,5,1,1,2.0244207999203354,0.4371504997834563,b,psilo
28,29,7,4,2,9,3,7,4,1,1,2.038639900041744,0.5163362000603229,b,psilo
29,30,3,8,2,9,3,3,8,1,1,2.2669498999603093,0.4612433998845517,b,psilo
30,31,2,5,7,9,1,2,5,1,1,2.0914108001161367,0.9647353999316692,b,psilo
31,32,6,8,7,6,3,6,8,1,1,1.2507211999036372,1.157104599988088,b,psilo
32,33,3,2,5,6,3,3,2,1,1,1.0835114000365138,0.9888464000541716,b,psilo
33,34,2,4,4,9,1,2,4,1,1,2.37897379999049,0.4930623001419008,b,psilo
34,35,7,5,3,6,1,7,5,1,1,2.1952329000923783,0.8768202001228929,b,psilo
35,36,7,5,6,6,1,7,5,1,1,1.32235709996894,0.7324892999604344,b,psilo
36,37,5,7,1,9,3,5,6,1,0,1.7596846998203546,0.6209788999985904,b,psilo
37,38,8,2,1,6,1,8,7,1,0,2.9413584000431,0.4690916000399738,b,psilo
38,39,8,2,2,9,1,6,8,0,0,3.4274205998517573,0.7811105998698622,b,psilo
39,40,7,2,6,6,1,7,2,1,1,3.354921700200066,0.7170039999764413,b,psilo
40,41,4,3,7,9,1,4,3,1,1,1.8883475000038743,0.2771501999814063,b,psilo
41,42,3,9,7,9,1,3,9,1,1,2.985865799942985,0.340923799900338,b,psilo
42,43,6,3,4,6,1,6,3,1,1,3.5412115999497478,0.1810421999543905,b,psilo
43,44,2,6,2,6,1,2,6,1,1,2.435719799948856,0.4770633999723941,b,psilo
44,45,7,6,4,6,3,7,6,1,1,1.4620730997994542,0.3176023999694735,b,psilo
45,46,7,5,7,6,3,7,5,1,1,1.3647470998112112,1.2050840998999774,b,psilo
46,47,8,3,7,6,3,8,3,1,1,2.2327397000044584,0.1570518999360501,b,psilo
47,48,4,2,5,6,3,4,2,1,1,1.815696300007403,0.5975502000655979,b,psilo
48,49,4,3,6,9,1,4,3,1,1,1.9856124001089483,0.3811252999585122,b,psilo
49,50,7,3,1,9,1,7,4,1,0,3.837580600054935,0.5169980998616666,b,psilo
50,51,3,2,2,9,1,3,2,1,1,1.45952340005897,0.213207800174132,b,psilo
51,52,5,8,2,6,1,5,8,1,1,2.32090329984203,0.5569612002000213,b,psilo
52,53,7,3,3,9,1,7,3,1,1,1.8742076999042183,0.7409518999047577,b,psilo
53,54,9,8,1,6,3,9,8,1,1,1.4058666001074016,0.2370970000047236,b,psilo
54,55,9,5,4,9,3,9,5,1,1,1.8589414001908156,0.5492185999173671,b,psilo
55,56,7,9,5,6,1,9,4,0,0,3.664979200111702,2.0211192001588643,b,psilo
56,57,6,2,4,9,1,6,3,1,0,3.2600173999089748,0.1654319998342543,b,psilo
57,58,3,8,5,6,3,3,8,1,1,3.008198299910873,0.1969215997960418,b,psilo
58,59,7,6,3,6,1,7,6,1,1,2.0245573001448065,0.5490592999849468,b,psilo
59,60,9,3,5,9,3,9,3,1,1,1.7381117998156697,1.5891529000364244,b,psilo
60,61,8,2,3,9,1,8,2,1,1,1.3806385998614132,0.8050381999928504,b,psilo
61,62,2,5,2,9,1,2,5,1,1,2.3879638998769224,0.7087648001033813,b,psilo
62,63,2,3,3,9,3,2,3,1,1,2.1062247999943797,0.4932016001548618,b,psilo
63,64,7,5,6,6,1,7,4,1,0,1.9300021999515595,0.4451341999229043,b,psilo
64,65,3,6,5,9,1,3,6,1,1,2.1938806001562625,1.0931366998702288,b,psilo
65,66,8,9,4,9,3,8,9,1,1,1.8853428000584245,0.2057365998625755,b,psilo
66,67,4,8,1,6,3,4,7,1,0,3.720994899980724,1.7571596999187022,b,psilo
67,68,9,5,6,6,1,9,5,1,1,2.7435566999483854,0.6130019000265747,b,psilo
68,69,5,8,4,9,3,5,8,1,1,2.83236310002394,1.0595378000289202,b,psilo
69,70,3,7,3,6,3,3,7,1,1,2.0537831000983715,1.108851700089872,b,psilo
70,71,7,5,7,6,3,7,5,1,1,1.619390599895269,0.6369988000951707,b,psilo
71,72,9,3,6,6,1,9,3,1,1,2.39186770003289,0.3569406000897288,b,psilo
72,73,5,4,5,6,3,5,4,1,1,1.7687327000312507,0.2532361000776291,b,psilo
73,74,2,5,3,9,3,2,5,1,1,2.610825000097975,0.3331443001516163,b,psilo
74,75,6,3,7,6,3,6,3,1,1,1.7719730997923762,0.588842400116846,b,psilo
75,76,7,3,5,9,1,7,3,1,1,3.104919300181791,0.4763036998920142,b,psilo
76,77,6,5,5,6,1,6,5,1,1,2.554784100037068,0.3570163999684155,b,psilo
77,78,5,4,4,9,1,5,4,1,1,1.840961700072512,0.2690542999189347,b,psilo
78,79,2,7,3,6,1,2,7,1,1,3.097919800085947,0.97309589991346,b,psilo
79,80,6,4,1,9,1,4,6,0,0,2.738932899897918,0.277306400006637,b,psilo
80,81,9,6,5,6,3,9,6,1,1,1.6625173999927938,0.6856069001369178,b,psilo
81,82,6,7,6,9,3,6,7,1,1,2.034433600027114,0.2611230001784861,b,psilo
82,83,8,2,4,9,3,8,2,1,1,2.0534406998194754,0.6850374001078308,b,psilo
83,84,3,6,1,9,3,3,7,1,0,3.4540812000632286,0.2052041999995708,b,psilo
84,85,3,2,3,6,1,3,2,1,1,2.170796100050211,0.1248836999293416,b,psilo
85,86,4,9,4,6,1,4,9,1,1,2.4811493000015616,0.4368944000452757,b,psilo
86,87,9,6,1,6,3,9,6,1,1,2.9258506998885423,1.5412292999681083,b,psilo
87,88,4,5,5,9,1,4,5,1,1,1.7974863999988884,0.1810065999161452,b,psilo
88,89,5,9,3,9,3,5,9,1,1,1.6277284000534564,0.3888799999840557,b,psilo
89,90,5,7,6,9,3,5,7,1,1,2.3077634000219405,0.2610069999936968,b,psilo
90,91,6,5,3,9,3,6,5,1,1,1.544834400061518,0.2683831001631915,b,psilo
91,92,8,4,3,6,3,8,4,1,1,1.570595399942249,0.7407064000144601,b,psilo
92,93,2,3,4,9,3,2,3,1,1,1.262465399922803,0.2450545001775026,b,psilo
93,94,5,3,2,6,3,5,3,1,1,1.4264053998049349,0.3571629000362009,b,psilo
94,95,7,5,7,9,3,7,5,1,1,2.035858500050381,0.3092438001185655,b,psilo
95,96,3,9,4,9,3,3,9,1,1,1.591212300118059,0.4855977999977767,b,psilo
96,97,6,2,6,9,3,6,2,1,1,1.4832282999996096,0.5971605000086129,b,psilo
97,98,7,3,4,6,3,7,3,1,1,1.465218799887225,0.516913800034672,b,psilo
98,99,7,3,4,6,3,7,3,1,1,1.5714529999531806,0.8849647999741137,b,psilo
99,100,2,5,5,9,3,2,5,1,1,2.244644799968228,0.4052422000095248,b,psilo
100,101,3,4,3,6,3,3,4,1,1,1.9517737999558449,0.1973961000330746,b,psilo
101,102,8,4,5,6,3,8,4,1,1,1.7592980000190437,0.4924228000454604,b,psilo
102,103,4,6,7,6,3,4,6,1,1,1.6608297999482602,0.2998997000977397,b,psilo
103,104,2,7,2,9,3,2,7,1,1,2.402759399963543,0.7971630999818444,b,psilo
104,105,4,8,1,6,1,4,8,1,1,2.4982981998473406,0.7011543000116944,b,psilo
105,106,7,4,7,6,1,7,4,1,1,2.0694061000831425,0.6848182000685483,b,psilo
106,107,4,7,6,6,1,4,7,1,1,2.3709706000518054,0.3649700998794287,b,psilo
107,108,6,4,4,9,1,6,4,1,1,2.091004499932751,0.476877500070259,b,psilo
108,109,6,2,5,9,1,6,2,1,1,1.4614877998828888,1.2535851001739502,b,psilo
109,110,7,9,3,6,1,7,9,1,1,1.6597664000000805,0.3575723997782916,b,psilo
110,111,4,2,3,9,3,4,2,1,1,1.833166399970651,0.5251713001634926,b,psilo
111,112,5,2,7,9,3,5,2,1,1,1.5813988000154495,1.3411399000324309,b,psilo
112,113,9,4,3,6,1,5,9,0,0,2.4263369000982493,0.8850565000902861,b,psilo
113,114,4,2,7,6,3,4,2,1,1,2.282914800103754,0.3799875001423061,b,psilo
114,115,2,9,6,9,1,2,9,1,1,1.5039500000420958,1.7411426999606192,b,psilo
115,116,2,5,1,6,1,2,5,1,1,2.587854300159961,0.4449815000407398,b,psilo
116,117,6,3,1,6,1,6,3,1,1,1.87913789995946,0.3174413999076932,b,psilo
117,118,7,2,5,9,3,7,2,1,1,2.439457400003448,0.861043400131166,b,psilo
118,119,7,9,7,6,3,7,9,1,1,2.027132300194353,0.9892447998281568,b,psilo
119,120,4,8,2,9,3,4,8,1,1,1.431172200012952,1.1090313999447972,b,psilo
120,121,2,8,2,9,1,2,8,1,1,1.4751490000635386,0.7412553001195192,b,psilo
121,122,3,9,6,9,3,3,9,1,1,1.6925094998441637,2.516752599971369,b,psilo
122,123,8,3,4,6,3,8,3,1,1,1.455521299969405,0.7091883001849055,b,psilo
123,124,4,2,5,6,1,4,2,1,1,1.8930558001156896,0.3729689000174403,b,psilo
124,125,5,6,1,9,1,5,6,1,1,2.8583662998862565,0.244830299867317,b,psilo
125,126,4,2,1,6,1,2,4,0,0,2.2386322000529617,1.3570924999658018,b,psilo
126,127,5,8,6,9,3,5,8,1,1,1.36528249992989,0.9645416000857948,b,psilo
127,128,3,8,3,6,1,3,8,1,1,1.3413366000168023,0.9171479002106936,b,psilo
128,129,3,5,7,6,3,3,5,1,1,1.3709315999876708,0.90113850007765,b,psilo
129,130,7,4,2,6,3,7,2,1,0,2.8894127998501062,0.5412393000442535,b,psilo
130,131,5,7,6,6,1,5,7,1,1,2.2684138000477105,0.5332851000130177,b,psilo
131,132,9,8,4,9,1,9,8,1,1,1.8576284002047032,0.301077299984172,b,psilo
132,133,5,2,4,9,1,5,2,1,1,2.104730600025505,0.372951400000602,b,psilo
133,134,3,5,5,9,1,3,5,1,1,2.6725405000615865,0.4048460000194609,b,psilo
134,135,9,7,7,9,3,9,7,1,1,1.937954799970612,0.6612062999047339,b,psilo
135,136,8,9,5,6,1,8,9,1,1,1.4103500000201166,0.2360082000959664,b,psilo
136,137,4,3,4,9,3,4,3,1,1,1.2139868000522256,0.2287149000912904,b,psilo
137,138,6,2,1,9,3,6,2,1,1,2.3629886999260634,0.5489525999873877,b,psilo
138,139,2,9,5,6,1,2,9,1,1,1.3647396999876946,0.5088984998874366,b,psilo
139,140,7,9,7,9,1,7,9,1,1,1.6762285998556763,0.2768556999508291,b,psilo
0,1,6,8,6,9,3,6,8,1,1,6.390376499970444,3.524870699970052,a,psilo
1,2,4,6,6,9,3,4,6,1,1,1.9572495000902563,1.1890432999935,a,psilo
2,3,7,2,2,9,3,7,2,1,1,4.282056099968031,1.3811707999557257,a,psilo
3,4,5,4,7,9,1,5,4,1,1,1.6730328999692574,0.4210133999586105,a,psilo
4,5,2,6,7,6,1,2,6,1,1,2.056892600026913,0.5808227000525221,a,psilo
5,6,4,5,2,6,1,4,5,1,1,1.477034000097774,0.3567007000092417,a,psilo
6,7,9,2,5,6,1,9,2,1,1,1.2752795999404043,0.3729917000746354,a,psilo
7,8,9,3,6,9,3,9,3,1,1,0.5975082000950351,0.3646232000319287,a,psilo
8,9,2,7,5,9,1,2,7,1,1,1.7475813999772072,0.6927847000770271,a,psilo
9,10,3,2,5,9,1,3,2,1,1,1.2884966999990866,0.4129933000076562,a,psilo
10,11,7,2,1,6,3,2,7,0,0,1.538355499971658,0.5732678000349551,a,psilo
11,12,2,6,4,6,1,2,6,1,1,1.4204105000244454,0.4044904999900609,a,psilo
12,13,7,9,4,6,1,3,9,0,1,1.9264612999977544,0.4528880999423563,a,psilo
13,14,8,9,7,6,1,8,9,1,1,0.9570370999863372,0.5169127999106422,a,psilo
14,15,6,2,5,9,3,6,2,1,1,1.838162099942565,1.2927790000103414,a,psilo
15,16,2,6,2,6,3,2,6,1,1,1.158434999990277,0.4930925000226125,a,psilo
16,17,5,6,4,9,3,5,6,1,1,2.8440219999756664,0.2452443999936804,a,psilo
17,18,2,4,2,9,1,2,3,1,0,1.3357947000768036,0.301368199987337,a,psilo
18,19,3,7,2,6,3,3,7,1,1,2.0808241999475285,2.244826399954036,a,psilo
19,20,2,8,7,9,1,2,8,1,1,1.371250299969688,0.3089131999295205,a,psilo
20,21,6,5,4,9,1,6,5,1,1,1.008988399989903,0.3088879999704659,a,psilo
21,22,9,6,4,6,3,9,6,1,1,1.374932499951683,0.3891215999610722,a,psilo
22,23,5,9,3,6,1,5,9,1,1,1.3209885999094697,0.1890065000625327,a,psilo
23,24,3,2,1,9,3,3,2,1,1,0.6504856999963522,0.2610773000633344,a,psilo
24,25,7,8,7,6,1,7,8,1,1,1.6696692999685183,0.3008313999744132,a,psilo
25,26,4,7,6,9,3,4,8,1,0,1.637323800008744,1.0851650999393314,a,psilo
26,27,6,4,5,9,1,6,4,1,1,1.9339277000399304,0.3970577000873163,a,psilo
27,28,7,3,3,6,1,7,3,1,1,1.2773494001012295,1.3010422000661492,a,psilo
28,29,9,4,2,9,3,9,4,1,1,1.0262825000099838,0.6609580999938771,a,psilo
29,30,8,5,6,9,3,8,5,1,1,1.3495862000854686,0.597157199983485,a,psilo
30,31,7,2,1,9,1,7,2,1,1,3.167717900010757,0.9812141000293196,a,psilo
31,32,8,3,1,9,1,8,3,1,1,2.0660579000832517,0.7480142000131309,a,psilo
32,33,4,6,2,6,3,4,6,1,1,1.97818939993158,0.3647611999185756,a,psilo
33,34,4,3,1,9,3,4,3,1,1,1.547436699969694,0.5653123999945819,a,psilo
34,35,8,3,2,9,1,8,3,1,1,1.6044564000330863,0.74071089993231,a,psilo
35,36,5,2,2,6,3,5,2,1,1,1.4556326000019908,0.3405385999940336,a,psilo
36,37,4,5,4,9,3,4,5,1,1,0.8387557999230921,0.229284800007008,a,psilo
37,38,6,8,3,9,1,6,8,1,1,2.365944899967872,0.5246089000720531,a,psilo
38,39,6,3,2,6,3,6,3,1,1,1.8965770999202505,1.989283900009468,a,psilo
39,40,5,8,7,9,1,5,8,1,1,1.9645390000659968,0.3410188000416383,a,psilo
40,41,7,3,7,6,1,7,3,1,1,1.765175100066699,0.9490212999517098,a,psilo
41,42,8,9,3,6,1,8,8,1,0,1.0277613999787718,0.3492690999992192,a,psilo
42,43,8,9,6,9,1,8,9,1,1,0.6185280999634415,0.2852055999683216,a,psilo
43,44,5,4,6,6,1,5,4,1,1,1.2746506999246776,0.2448426000773906,a,psilo
44,45,7,2,3,9,3,7,2,1,1,1.153981199953705,0.4369828000199049,a,psilo
45,46,9,5,7,6,1,9,5,1,1,1.7154721999540925,0.3650674000382423,a,psilo
46,47,9,5,6,9,3,9,5,1,1,0.4765234000515193,0.2608268000185489,a,psilo
47,48,9,8,4,6,3,9,8,1,1,0.5666101999813691,0.38117109995801,a,psilo
48,49,8,6,2,9,1,8,6,1,1,1.3601202999707311,0.9729088000021876,a,psilo
49,50,7,3,5,6,1,7,3,1,1,1.327322100056335,2.1091459000017494,a,psilo
50,51,5,2,4,9,1,5,2,1,1,1.5973414999898523,0.421081900014542,a,psilo
51,52,2,8,2,6,3,2,8,1,1,0.8596839000238106,0.3327176000457257,a,psilo
52,53,2,7,2,6,1,2,7,1,1,0.8476465001003817,0.788789700018242,a,psilo
53,54,4,2,2,6,1,2,4,0,0,0.8779482999816537,0.3571058000670746,a,psilo
54,55,9,4,3,9,1,9,4,1,1,1.9868939999723807,0.4691960000200197,a,psilo
55,56,7,3,5,6,1,7,4,1,0,1.1538091000402346,0.7968178000301123,a,psilo
56,57,7,3,4,6,3,7,3,1,1,1.08611369994469,2.4528941999888048,a,psilo
57,58,8,5,3,6,3,8,5,1,1,1.3506989000597969,0.8449463000288233,a,psilo
58,59,3,4,5,9,3,3,4,1,1,1.494001799961552,0.2849726000567898,a,psilo
59,60,5,6,1,9,1,5,6,1,1,1.83288060000632,0.3251007000217214,a,psilo
60,61,8,9,4,9,3,8,9,1,1,0.9915074000600724,0.589184399927035,a,psilo
61,62,5,4,1,9,3,5,4,1,1,1.0916270000161603,0.2050895999418571,a,psilo
62,63,8,4,1,6,3,8,4,1,1,1.566235600039363,1.4369382000295443,a,psilo
63,64,5,9,7,6,3,5,9,1,1,1.598150199977681,0.3730778000317514,a,psilo
64,65,9,2,7,6,1,9,2,1,1,1.0281284000957385,1.0128412999911234,a,psilo
65,66,2,7,4,9,1,3,7,0,1,0.9966318999649956,0.5807570000179112,a,psilo
66,67,9,6,3,9,1,9,6,1,1,1.1253609999548644,0.4849256000015884,a,psilo
67,68,8,2,1,9,1,9,8,0,0,1.011716099921614,0.2929437999846414,a,psilo
68,69,7,4,3,6,1,7,4,1,1,1.977998499991372,0.8212957999203354,a,psilo
69,70,7,4,7,6,3,7,4,1,1,0.5876758999656886,0.3492193999700248,a,psilo
70,71,5,9,3,6,1,5,9,1,1,1.3389644999988377,0.3411035999888554,a,psilo
71,72,7,9,7,9,3,7,9,1,1,0.888807800016366,0.3644637999823317,a,psilo
72,73,5,6,3,6,1,5,6,1,1,1.2873929999768734,0.2931937000248581,a,psilo
73,74,4,9,1,6,3,3,4,0,0,1.5464375000447037,2.109412099933252,a,psilo
74,75,5,7,4,6,3,5,7,1,1,3.432317500002682,0.3732931999256834,a,psilo
75,76,3,9,6,9,3,4,9,0,1,2.0631128000095487,1.269371400005184,a,psilo
76,77,3,9,7,9,1,3,9,1,1,1.6234005000442266,0.485306299990043,a,psilo
77,78,4,2,7,6,1,4,2,1,1,1.574540700064972,0.5413188999518752,a,psilo
78,79,8,7,2,6,3,8,7,1,1,1.692907699965872,0.3571577999973669,a,psilo
79,80,2,3,1,9,1,2,3,1,1,1.1614916999824343,0.2769399000098929,a,psilo
80,81,3,4,1,6,1,3,4,1,1,1.5229562999447808,0.1885635999497026,a,psilo
81,82,6,5,5,6,3,6,5,1,1,0.7440428000409156,0.2132317000068724,a,psilo
82,83,8,9,6,9,1,8,9,1,1,0.8364447999047115,0.2934408999281004,a,psilo
83,84,2,4,2,6,3,2,4,1,1,1.477321399957873,0.1330168999265879,a,psilo
84,85,8,2,7,6,1,8,2,1,1,1.2090349999489265,0.6129202001029626,a,psilo
85,86,6,5,4,6,3,6,5,1,1,0.8095149000873789,0.1570082999533042,a,psilo
86,87,3,8,4,6,3,3,8,1,1,1.1466804000083357,0.196926400065422,a,psilo
87,88,8,5,5,9,3,8,5,1,1,1.3869020999409258,0.2209902999456972,a,psilo
88,89,7,6,7,6,3,7,6,1,1,2.137474399991333,0.2531055998988449,a,psilo
89,90,2,8,7,6,1,2,8,1,1,1.6025876000057906,0.2290466000558808,a,psilo
90,91,3,9,6,6,3,4,9,0,1,0.8454755999846384,1.589028500020504,a,psilo
91,92,5,7,3,6,1,5,7,1,1,1.9543378000380471,0.2049600000027567,a,psilo
92,93,4,5,3,6,1,4,5,1,1,0.9814342999598012,0.2049041000427678,a,psilo
93,94,8,4,1,9,1,8,4,1,1,2.8840073000174016,1.7571161000523716,a,psilo
94,95,8,5,3,6,1,8,5,1,1,2.6909748999169096,0.6532783000729978,a,psilo
95,96,5,3,6,6,3,5,3,1,1,1.2876547999912873,1.3410292000044135,a,psilo
96,97,7,4,4,6,3,7,4,1,1,2.451865999959409,0.2293546000728383,a,psilo
97,98,4,9,5,6,3,4,9,1,1,2.228469400084577,0.3969998999964446,a,psilo
98,99,5,3,1,6,1,5,3,1,1,1.582590900012292,0.3250837000086903,a,psilo
99,100,8,5,7,9,3,8,5,1,1,1.7431075000204146,0.1820023000473156,a,psilo
100,101,7,6,7,9,3,7,6,1,1,1.2645107000134883,0.2849570999387651,a,psilo
101,102,4,8,3,6,1,4,8,1,1,2.5465810999739915,1.333173300023191,a,psilo
102,103,4,7,3,6,1,4,7,1,1,1.0579713999759406,2.549148199963384,a,psilo
103,104,3,5,6,6,3,3,5,1,1,9.09110950003378,0.2776521000778302,a,psilo
104,105,3,8,1,9,1,3,8,1,1,2.1771050000097603,0.2131948999594897,a,psilo
105,106,3,7,3,6,1,3,7,1,1,1.3514882000163198,0.4530262000625953,a,psilo
106,107,7,3,5,9,3,7,3,1,1,1.138824800029397,2.004957800032571,a,psilo
107,108,2,8,5,9,1,2,8,1,1,1.8525513999629768,0.996488899923861,a,psilo
108,109,8,3,6,6,1,8,3,1,1,1.619023700011894,0.2286491999402642,a,psilo
109,110,9,3,1,6,1,9,3,1,1,1.205270100035705,0.3411176999798044,a,psilo
110,111,5,8,5,9,1,5,8,1,1,2.2161210000049323,0.3885940000182017,a,psilo
111,112,3,4,1,6,1,3,4,1,1,1.755098499939777,0.1969316999893635,a,psilo
112,113,5,4,2,6,1,5,4,1,1,1.0235297000035644,0.1889197999844327,a,psilo
113,114,8,7,1,9,3,8,7,1,1,1.4328644999768585,0.3170432000188157,a,psilo
114,115,3,9,1,6,3,3,9,1,1,1.8631076999008656,0.6533615000080317,a,psilo
115,116,4,3,5,6,1,4,3,1,1,1.4398822999792174,0.2609683000482619,a,psilo
116,117,2,7,4,9,3,2,9,1,0,2.184560699970461,0.3968488000100478,a,psilo
117,118,9,3,5,9,1,9,3,1,1,1.195632699993439,0.1489176000468433,a,psilo
118,119,3,9,6,6,1,3,9,1,1,1.234233499970287,0.2687179000349715,a,psilo
119,120,4,3,6,9,1,4,3,1,1,2.105253800051287,0.245225999969989,a,psilo
120,121,9,2,4,6,1,9,2,1,1,1.0617337999865413,0.2689634000416845,a,psilo
121,122,7,8,4,9,1,7,8,1,1,2.383946700021625,0.2688781999750063,a,psilo
122,123,3,7,4,9,1,3,7,1,1,2.11642119998578,0.8050180999562144,a,psilo
123,124,6,3,3,6,3,6,3,1,1,1.6374099000822753,1.4208888000575826,a,psilo
124,125,8,2,2,9,3,8,2,1,1,1.1784283000743017,0.5572186999488622,a,psilo
125,126,5,3,5,9,1,5,3,1,1,1.556369199999608,1.3091009999625385,a,psilo
126,127,9,4,6,9,1,9,4,1,1,1.4724890000652522,0.5171198999742046,a,psilo
127,128,3,2,6,6,1,3,2,1,1,1.491783200064674,0.3090576999820769,a,psilo
128,129,5,6,3,6,1,5,6,1,1,1.1789588999236005,0.2609250999521464,a,psilo
