Unnamed: 0,Trial,T1,T2,Lag,PosT1,PosT2,Respuesta T1,Respuesta T2,Correcto T1,Correcto T2,Reaction Time T1,Reaction Time T2,condition,group
73,74,3,7,3,6,3,3,7,1,1,3.7329770000005738,0.1840134000003672,b,placebo
74,75,9,8,3,6,3,9,8,1,1,1.3991925000000265,0.3339817000005496,b,placebo
75,76,3,9,6,9,3,3,9,1,1,1.526373099999546,1.33361000000059,b,placebo
76,77,6,5,4,9,1,6,5,1,1,1.9191907999993416,0.2381846999996923,b,placebo
77,78,4,7,7,9,3,4,7,1,1,1.4076992999998763,0.9261012999995728,b,placebo
78,79,2,4,5,9,3,2,4,1,1,1.2078851999995095,0.1262679999999818,b,placebo
79,80,9,5,7,9,1,9,5,1,1,3.2628086999993684,0.5260613999998895,b,placebo
80,81,6,7,5,6,3,6,7,1,1,2.012962900000275,0.1982621999995899,b,placebo
81,82,7,6,5,6,3,7,6,1,1,1.1745354999993651,0.3661675000003015,b,placebo
82,83,9,7,1,6,3,9,7,1,1,1.3712709999999788,0.3423674000005121,b,placebo
83,84,6,2,2,6,3,6,2,1,1,1.3526087000000189,0.19832150000002,b,placebo
84,85,2,8,1,6,1,2,8,1,1,1.2873347000004287,0.9100742999999056,b,placebo
85,86,5,6,5,6,1,5,6,1,1,1.8808711000001492,0.6619496000002982,b,placebo
86,87,4,8,6,6,1,4,8,1,1,2.392717200000334,0.7983118999991348,b,placebo
87,88,5,4,4,6,1,6,4,0,1,1.807415999999648,1.1023160999993706,b,placebo
88,89,8,4,3,9,3,8,4,1,1,2.8355602000001454,0.4463777000000846,b,placebo
89,90,4,8,7,9,1,4,8,1,1,1.3632096000001184,0.6783351000003677,b,placebo
90,91,5,2,2,9,3,5,2,1,1,1.3602897999999186,0.2942111000002114,b,placebo
91,92,2,8,2,9,3,2,8,1,1,1.065286400000332,0.4302207000000635,b,placebo
92,93,6,4,4,6,1,6,4,1,1,2.216047400000207,0.2381320000004052,b,placebo
93,94,6,3,2,6,1,6,3,1,1,1.8940757000000303,0.2543776999991678,b,placebo
94,95,3,7,7,9,3,3,7,1,1,1.6025179999996908,0.5821958000005907,b,placebo
95,96,9,3,6,9,3,9,3,1,1,2.640446800000064,0.5025144999999611,b,placebo
96,97,7,6,2,6,3,6,3,0,0,1.890004500000032,1.0062788999994154,b,placebo
97,98,6,3,6,6,3,6,3,1,1,0.9718808999996328,0.2624136999993425,b,placebo
98,99,5,3,2,6,1,5,3,1,1,1.4196689999998853,0.2780424000002313,b,placebo
99,100,5,2,3,9,1,5,2,1,1,1.1377937999995993,0.34217179999996,b,placebo
100,101,2,3,6,9,3,2,3,1,1,0.6048737999999503,0.3420335000000705,b,placebo
101,102,2,9,1,6,3,2,7,1,0,1.4077009000002365,1.4703724000000875,b,placebo
102,103,4,3,3,6,3,4,3,1,1,1.635277400000632,0.4703284999995958,b,placebo
103,104,6,9,5,6,1,6,9,1,1,2.060330499999509,1.7824590000000171,b,placebo
104,105,5,2,4,9,1,5,2,1,1,2.318673699999636,0.197971100000359,b,placebo
105,106,8,9,7,9,3,8,9,1,1,1.937510800000382,0.3103813999996418,b,placebo
106,107,7,9,1,6,1,7,9,1,1,2.06713260000015,0.4700645000002623,b,placebo
107,108,7,5,4,9,3,7,5,1,1,1.815354299999853,0.7260800000003655,b,placebo
108,109,5,7,4,6,1,6,8,0,0,1.4736370000000534,0.4857811000001675,b,placebo
109,110,6,3,1,9,1,6,3,1,1,2.054624600000352,0.2217970000001514,b,placebo
110,111,4,9,3,6,3,4,9,1,1,1.2877521000000345,1.8221078000005944,b,placebo
111,112,5,6,1,9,1,7,6,0,1,2.4608169000002817,0.2221591999996235,b,placebo
112,113,9,3,4,6,1,9,3,1,1,3.308653900000536,0.4458449000003384,b,placebo
113,114,8,9,4,6,1,8,9,1,1,1.7884172999993098,0.1980950999995911,b,placebo
114,115,6,3,3,9,1,6,3,1,1,2.8473252000003413,0.2625353000003088,b,placebo
115,116,4,7,3,9,3,4,7,1,1,1.9077047000000675,0.5187697000001208,b,placebo
116,117,9,3,7,9,3,9,3,1,1,2.0408637999998973,0.334248000000116,b,placebo
117,118,2,4,1,6,1,2,4,1,1,1.0077056999998604,0.5580821000003198,b,placebo
118,119,8,9,1,6,3,8,9,1,1,1.4192093000001478,0.1903619000004255,b,placebo
119,120,8,9,5,9,3,8,9,1,1,0.8973416999997426,0.1908760999995138,b,placebo
120,121,8,2,4,9,3,8,2,1,1,0.6724741999996695,0.2700967999999193,b,placebo
121,122,7,4,4,6,3,7,4,1,1,1.6613235000004352,0.483223100000032,b,placebo
122,123,5,6,7,9,1,5,6,1,1,1.5920771000000968,0.2700846000007004,b,placebo
123,124,7,2,5,9,1,7,2,1,1,1.9731215000001607,0.2300151000008554,b,placebo
124,125,3,5,3,6,3,3,5,1,1,2.1433197999995173,0.3501018000006297,b,placebo
125,126,6,7,5,9,1,6,7,1,1,1.400761899999452,0.2062795000001642,b,placebo
126,127,9,6,5,9,1,9,6,1,1,2.8021117000007507,0.4303058999994391,b,placebo
127,128,9,7,5,6,1,9,7,1,1,2.598730500000784,0.4940445000002,b,placebo
128,129,6,7,1,6,1,6,7,1,1,1.406256199999916,0.750196899999537,b,placebo
129,130,9,3,3,9,3,9,3,1,1,1.7614473000003272,0.3826276999998299,b,placebo
130,131,5,2,4,9,1,5,2,1,1,1.8866213999999677,0.2945412000008218,b,placebo
131,132,2,4,6,9,1,2,4,1,1,1.150769400000172,0.2703986999995322,b,placebo
132,133,5,6,5,6,1,5,6,1,1,1.9238486999993256,0.2943066999996517,b,placebo
133,134,9,7,5,6,3,9,7,1,1,2.1452235999995537,0.5423402999995233,b,placebo
134,135,2,5,2,9,1,2,5,1,1,1.384427500000129,0.5429592999998931,b,placebo
135,136,6,5,7,9,3,6,5,1,1,0.82293750000008,0.3903191999997943,b,placebo
136,137,6,8,6,9,3,6,8,1,1,1.11261900000045,0.5658064999997805,b,placebo
137,138,4,8,2,9,3,4,8,1,1,2.0163365000007616,1.4076501999998072,b,placebo
138,139,2,8,6,6,1,2,8,1,1,1.456089900000734,2.462023500000214,b,placebo
139,140,2,9,6,9,3,2,9,1,1,0.9521402000000307,0.862204600000041,b,placebo
0,1,3,6,3,6,1,3,6,1,1,1.379609800000253,3.966201399998681,a,placebo
1,2,6,4,1,9,3,4,6,0,0,1.2841036999998323,1.542123500001253,a,placebo
2,3,2,4,2,6,1,2,4,1,1,1.3657905999989453,0.8379411000005348,a,placebo
3,4,9,3,5,9,1,9,3,1,1,1.425111399999878,0.4704173999998602,a,placebo
4,5,9,4,6,9,1,9,4,1,1,1.416909100000339,0.389932600000975,a,placebo
5,6,9,6,1,9,1,9,8,1,0,1.1478293000000122,0.3737774999990506,a,placebo
6,7,3,8,4,9,3,3,8,1,1,1.0597481000004336,0.5661976999999752,a,placebo
7,8,4,6,3,6,3,4,6,1,1,1.0312116000004607,0.5901130000002013,a,placebo
8,9,2,5,4,6,1,2,5,1,1,1.0885706999997635,0.5498453000000154,a,placebo
9,10,7,6,4,6,3,7,6,1,1,1.1039488000005804,0.4457982999992964,a,placebo
10,11,3,5,1,6,3,3,5,1,1,1.0514279999988505,0.4940464999999676,a,placebo
11,12,7,8,1,9,1,4,7,0,0,1.6049299999995128,0.4299616999996942,a,placebo
12,13,9,5,6,9,3,9,5,1,1,1.3182443999994575,0.8540695000010601,a,placebo
13,14,8,2,4,6,3,8,2,1,1,1.2508945999998105,0.4620563000007678,a,placebo
14,15,8,7,5,6,3,8,7,1,1,0.8903707999998005,0.4058361999996123,a,placebo
15,16,3,2,4,9,1,3,2,1,1,1.0395582000001014,0.4217264000017167,a,placebo
16,17,4,6,7,9,3,4,6,1,1,1.0425931999998284,0.39800490000016,a,placebo
17,18,5,8,7,6,1,5,8,1,1,1.3296064999994996,0.4459036000007472,a,placebo
18,19,5,3,4,6,1,5,3,1,1,1.2809812999985295,0.3737141000001429,a,placebo
19,20,3,8,7,9,3,3,8,1,1,1.155553599999621,0.4620109999996202,a,placebo
20,21,9,6,2,9,1,9,6,1,1,1.27024579999852,0.5578854000013962,a,placebo
21,22,4,7,3,6,1,4,7,1,1,1.395843899999818,0.429501500000697,a,placebo
22,23,4,2,2,6,3,4,2,1,1,1.8582501000000773,0.733833099999174,a,placebo
23,24,8,6,1,6,3,8,6,1,1,1.529657799999768,0.4697869999999966,a,placebo
24,25,7,4,1,6,1,2,7,0,0,1.546018600000025,0.6618072999990545,a,placebo
25,26,3,9,6,6,1,6,9,0,1,1.162721300001067,0.405935099999624,a,placebo
26,27,5,9,1,9,1,6,9,0,1,1.219169400001192,0.3660631000002468,a,placebo
27,28,4,2,7,9,1,4,2,1,1,1.214413699999568,0.6539403999995557,a,placebo
28,29,3,8,1,9,1,3,8,1,1,1.179496900000231,0.3980774999999994,a,placebo
29,30,3,2,3,9,3,3,2,1,1,0.8272532999999385,0.406032499999128,a,placebo
30,31,2,4,7,6,3,2,4,1,1,0.7864574000013818,0.4139734000000317,a,placebo
31,32,6,3,3,9,1,6,3,1,1,1.196584699999221,0.502287700001034,a,placebo
32,33,7,2,6,9,3,7,2,1,1,1.3082550999988598,0.7898126999989472,a,placebo
33,34,6,5,7,9,3,6,5,1,1,0.997161799999958,0.2699587000006431,a,placebo
34,35,3,9,1,9,3,3,9,1,1,1.0495417000001908,0.4137229999996634,a,placebo
35,36,7,5,4,9,1,7,5,1,1,1.040419799999654,0.3500727999999071,a,placebo
36,37,2,6,4,6,1,2,6,1,1,1.6365300999987085,0.4049458999998023,a,placebo
37,38,9,8,3,6,1,9,8,1,1,0.8946586000001844,0.3419479000003775,a,placebo
38,39,3,8,6,6,1,3,8,1,1,0.9734002000004692,0.4460844000004726,a,placebo
39,40,3,2,6,6,3,3,2,1,1,0.4712535999988176,0.3418199999996432,a,placebo
40,41,6,8,3,6,1,6,8,1,1,1.2152884000006452,0.5420257000005222,a,placebo
41,42,8,4,2,9,3,8,4,1,1,1.4666820999991614,0.4457017000004271,a,placebo
42,43,7,9,7,9,1,7,9,1,1,0.91949139999997,0.5739756999992096,a,placebo
43,44,2,5,1,6,3,2,5,1,1,0.8881561999987753,0.7581285000014759,a,placebo
44,45,2,8,6,6,3,6,8,0,1,1.3195113000001584,0.5501409999997122,a,placebo
45,46,2,6,3,9,3,2,6,1,1,1.2301346000003832,0.4222332000008464,a,placebo
46,47,5,7,1,9,1,5,7,1,1,1.1097697999994125,0.5019066000004386,a,placebo
47,48,3,2,2,6,1,3,2,1,1,1.363783400000102,0.365847399998529,a,placebo
48,49,6,8,4,9,1,6,3,1,0,1.979783699998734,0.3419166000003315,a,placebo
49,50,2,4,6,9,1,2,4,1,1,0.9656584000003932,0.4941837999995186,a,placebo
50,51,4,5,7,6,1,4,5,1,1,0.952415599998858,0.4057792000003246,a,placebo
51,52,5,4,2,6,3,4,5,0,0,1.845029500000237,0.3422343999991426,a,placebo
52,53,3,9,4,9,1,3,9,1,1,1.192983599999934,0.3259978999994928,a,placebo
53,54,3,5,5,9,3,3,5,1,1,1.5457010999998602,0.4219051000000036,a,placebo
54,55,7,6,7,9,1,7,6,1,1,1.1991839999991498,0.4538879000010638,a,placebo
55,56,9,5,4,6,3,9,5,1,1,1.305303900000581,0.7739060999992944,a,placebo
56,57,8,2,6,6,3,8,2,1,1,1.2638415999990684,0.7018795000003593,a,placebo
57,58,2,3,7,9,3,2,3,1,1,1.0410045999997235,0.3579868000015267,a,placebo
58,59,9,8,5,6,1,9,8,1,1,0.96636639999997,0.3339377000011154,a,placebo
59,60,8,6,7,6,3,8,6,1,1,1.0686953000003996,0.5498760999998922,a,placebo
60,61,3,5,4,9,3,3,5,1,1,1.2628134999995382,0.5499603000007482,a,placebo
61,62,6,8,6,6,1,6,8,1,1,1.3222328000010748,0.3500912999988941,a,placebo
62,63,6,4,2,6,3,6,2,1,0,1.470433200000116,0.5497961000000942,a,placebo
63,64,5,9,2,9,3,5,9,1,1,1.228980699999738,0.653791500000807,a,placebo
64,65,9,5,1,9,1,9,4,1,0,1.70753010000044,0.8621047999986331,a,placebo
65,66,2,6,3,6,1,2,6,1,1,1.2400648999991972,0.4858500999998796,a,placebo
66,67,3,4,3,6,1,3,4,1,1,1.0577369000002363,0.3660932000002503,a,placebo
67,68,6,9,6,9,1,6,9,1,1,1.3392729000006511,0.4300019999991491,a,placebo
68,69,7,5,7,6,1,7,5,1,1,1.2112825000003795,0.3819002000000182,a,placebo
69,70,4,3,3,9,1,4,3,1,1,0.9958581000009872,0.3740656999998464,a,placebo
70,71,3,7,6,9,1,3,7,1,1,1.011246400001255,0.4380243999985396,a,placebo
71,72,3,5,5,6,3,3,5,1,1,1.1437101000010443,0.3979688999988866,a,placebo
72,73,7,6,7,9,3,7,6,1,1,1.0636123000003863,0.7898939999995491,a,placebo
73,74,9,3,2,9,3,9,3,1,1,0.9966568999989248,0.5660733000004257,a,placebo
74,75,4,2,7,9,3,6,3,0,0,1.355415899999571,0.4541178999988915,a,placebo
75,76,2,6,6,9,3,3,6,0,1,0.8442127999987861,2.653923500000019,a,placebo
76,77,7,5,5,6,1,7,5,1,1,1.1396757000002251,0.5901912999997876,a,placebo
77,78,8,2,1,9,3,7,6,0,0,1.159377800000584,0.3098366000012902,a,placebo
78,79,4,7,6,9,1,4,7,1,1,1.0920671000003497,0.3976325000003271,a,placebo
79,80,7,5,6,6,3,7,5,1,1,1.2828644000001077,0.5821403999998438,a,placebo
80,81,6,4,4,9,3,6,4,1,1,1.418502600001375,0.3258832999999868,a,placebo
81,82,5,3,2,9,1,5,3,1,1,1.697940500000186,0.33392239999921,a,placebo
82,83,8,7,6,9,1,8,7,1,1,1.0244808000006742,0.3017951000001631,a,placebo
83,84,4,7,2,9,1,4,7,1,1,1.458425600001647,0.3738885000002483,a,placebo
84,85,3,5,5,9,1,3,5,1,1,1.1933615999987524,0.4540598000003228,a,placebo
85,86,5,4,4,9,1,5,4,1,1,1.1598277000011876,0.3102354000002378,a,placebo
86,87,7,9,1,9,3,7,9,1,1,1.1510682999996789,0.3815138999998453,a,placebo
87,88,4,9,6,9,1,4,5,1,0,1.5776583999995637,0.4939763000002131,a,placebo
88,89,3,8,2,6,3,3,8,1,1,1.2155338000011398,0.6299901000002137,a,placebo
89,90,2,4,5,6,3,2,4,1,1,1.1923428999998578,0.3180123000001913,a,placebo
90,91,5,4,5,6,3,5,4,1,1,1.2269295000005511,0.3417886000006547,a,placebo
91,92,3,2,5,9,3,3,2,1,1,1.0440190999997867,0.309962400000586,a,placebo
92,93,6,8,3,9,3,6,8,1,1,1.0352077999996254,0.4938995000011346,a,placebo
93,94,6,2,4,6,3,6,2,1,1,1.2291377000001376,0.5097944999997708,a,placebo
94,95,2,7,1,9,1,2,7,1,1,0.8735834999988583,0.4539616000001842,a,placebo
95,96,5,2,3,9,3,6,2,0,1,1.0756228000009287,0.5179165000008652,a,placebo
96,97,9,2,5,6,1,9,2,1,1,1.1356437000013102,0.5183293999998568,a,placebo
97,98,3,5,6,6,1,3,5,1,1,1.091215899999952,0.3660925000003772,a,placebo
98,99,2,5,1,9,3,2,5,1,1,0.9612192999993568,0.3659692000001087,a,placebo
99,100,8,7,4,6,1,8,7,1,1,1.0436141999998654,0.3179847999999765,a,placebo
100,101,3,8,4,6,3,3,8,1,1,1.1556463000015356,0.5500479999991512,a,placebo
101,102,2,6,3,9,1,2,6,1,1,1.060904500000106,0.4297793000005185,a,placebo
102,103,3,7,5,6,3,3,7,1,1,1.250408800000514,0.461785499999678,a,placebo
103,104,3,5,2,9,3,3,5,1,1,1.0603344999999536,0.4060956000012083,a,placebo
104,105,4,3,2,9,1,4,3,1,1,1.1922028999997565,0.246124500001315,a,placebo
105,106,2,5,7,9,1,2,5,1,1,1.127164300000004,0.3976674000005005,a,placebo
106,107,6,5,4,9,1,6,5,1,1,1.087903000001461,0.3099591999998665,a,placebo
107,108,5,3,2,9,3,5,3,1,1,1.7648309000014706,3.125890499999514,a,placebo
108,109,7,6,2,6,1,7,2,1,0,1.456376199999795,0.3899920999992901,a,placebo
109,110,8,3,6,9,3,8,3,1,1,0.9745502000005216,0.4460202000009303,a,placebo
110,111,5,7,3,9,1,5,7,1,1,1.4354377999989083,0.309936600000583,a,placebo
111,112,3,9,3,6,3,3,9,1,1,0.9761410999999498,0.7820828999992955,a,placebo
112,113,6,8,3,9,1,6,8,1,1,1.6680758999991667,0.3100718999994569,a,placebo
113,114,5,7,5,9,1,5,7,1,1,1.427341399999932,0.6060644999997749,a,placebo
114,115,6,3,7,9,1,6,3,1,1,1.2418730000008509,0.5342220000002271,a,placebo
115,116,7,2,4,9,1,7,2,1,1,1.1091196999987003,0.5102228000014293,a,placebo
116,117,3,5,5,6,3,3,5,1,1,1.105829399999493,0.4299229000007472,a,placebo
117,118,9,2,7,9,3,9,2,1,1,1.1987544000003254,0.5897643999996944,a,placebo
118,119,3,4,5,6,1,3,4,1,1,1.0820789999997942,0.3100775999992038,a,placebo
119,120,7,9,5,9,3,7,9,1,1,0.9773054999986924,0.3819576999994751,a,placebo
120,121,8,6,2,9,3,8,6,1,1,1.2934203000004345,0.6539259999990463,a,placebo
121,122,6,7,1,9,1,6,7,1,1,1.1993591999998898,0.2859223999985261,a,placebo
122,123,4,6,3,9,1,4,6,1,1,1.204919800000425,0.3337811999990663,a,placebo
123,124,5,2,6,9,3,5,2,1,1,1.156607900000381,0.5179757000005338,a,placebo
124,125,3,4,7,6,1,3,4,1,1,1.23089550000077,0.2701865999988513,a,placebo
125,126,2,9,1,6,3,2,3,1,0,1.170479799999157,0.3898184999998193,a,placebo
126,127,5,4,2,9,3,5,4,1,1,1.1477832999989914,0.3578362000007473,a,placebo
127,128,7,2,5,9,3,7,2,1,1,1.2093650999995589,0.5898815000000468,a,placebo
128,129,3,8,1,9,3,3,5,1,0,1.1058711999994555,0.4379315999995015,a,placebo
129,130,5,4,5,6,1,5,4,1,1,0.9667516000008618,0.2859570999989955,a,placebo
130,131,9,5,3,9,1,9,5,1,1,1.0046219999985624,0.5896740999996837,a,placebo
131,132,9,2,3,6,1,9,2,1,1,1.0252918999995018,0.4617089000003034,a,placebo
132,133,7,5,1,9,3,7,5,1,1,0.9803128999992624,0.6142129999989265,a,placebo
133,134,5,2,7,9,1,5,2,1,1,1.0754780000006576,0.4618976999990991,a,placebo
134,135,8,2,2,6,1,8,2,1,1,1.1096020999993923,0.4299752000006265,a,placebo
135,136,9,7,5,9,1,9,7,1,1,1.239252700001089,0.5178046000000904,a,placebo
136,137,2,6,2,9,3,2,6,1,1,1.0589178999998694,0.4220817999994324,a,placebo
137,138,3,6,5,6,3,3,6,1,1,1.2552854000005027,0.3739275000007183,a,placebo
138,139,7,9,4,9,1,7,9,1,1,1.0535557000002882,0.4777503000004799,a,placebo
139,140,3,5,7,6,1,3,5,1,1,1.110534800000096,0.7821205000000191,a,placebo
0,1,8,5,1,9,3,3,8,0,0,4.227932800073177,0.9248762000352144,a,placebo
1,2,9,7,1,9,3,9,2,1,0,3.618848100071773,0.5891846999293193,a,placebo
2,3,5,9,3,6,1,5,9,1,1,2.347554499981925,0.8852494000457227,a,placebo
3,4,6,8,2,6,1,6,4,1,0,2.234163999906741,0.333147200057283,a,placebo
4,5,7,4,4,9,3,7,4,1,1,1.4687674000160769,0.2288357000797987,a,placebo
5,6,5,7,6,9,3,5,7,1,1,2.497666399925947,1.309167300001718,a,placebo
6,7,5,2,4,6,3,5,2,1,1,2.247512200032361,0.6289142000023276,a,placebo
7,8,8,5,4,9,1,8,5,1,1,1.8204370000166816,0.8929474999895319,a,placebo
8,9,2,8,1,6,1,2,8,1,1,2.026991399936378,0.7491332000354305,a,placebo
9,10,3,8,5,9,1,3,7,1,0,2.3120361000765115,0.9250902000349016,a,placebo
10,11,4,7,7,6,3,4,7,1,1,1.6585892000002789,0.5410747000714764,a,placebo
11,12,9,6,3,6,1,2,9,0,0,3.5946568999206647,0.6851285999873653,a,placebo
12,13,6,2,3,6,1,6,2,1,1,1.6649571999441832,1.8287290000589564,a,placebo
13,14,3,8,6,9,3,3,8,1,1,1.9421106999507172,0.8050489000743255,a,placebo
14,15,6,4,1,6,3,6,4,1,1,1.4077696000458673,0.6928612000774592,a,placebo
15,16,5,9,3,6,3,5,9,1,1,2.1442091000499204,0.4372569000115618,a,placebo
16,17,3,4,6,9,1,3,4,1,1,1.6718628000235185,0.3010709000518545,a,placebo
17,18,9,6,2,6,3,9,6,1,1,1.496297899982892,0.8049323000013828,a,placebo
18,19,9,3,1,9,3,9,3,1,1,2.030235599959269,1.3888313000788912,a,placebo
19,20,6,9,2,6,1,6,4,1,0,2.074436300084926,0.4289810999762267,a,placebo
20,21,8,3,7,6,1,8,3,1,1,1.8448535999050364,0.8130884999409318,a,placebo
21,22,2,5,5,6,3,2,5,1,1,1.674295000033453,0.5647757999831811,a,placebo
22,23,7,6,6,9,1,7,6,1,1,1.6049715999979526,0.3163844000082463,a,placebo
23,24,3,9,3,9,3,3,9,1,1,1.386469900025986,0.660863200086169,a,placebo
24,25,6,3,1,9,3,6,3,1,1,3.2968300000065938,0.7489500000374392,a,placebo
25,26,8,6,3,9,1,8,6,1,1,1.328500899951905,0.8613573999609798,a,placebo
26,27,6,7,2,9,1,6,7,1,1,1.911701200064272,0.1971510000294074,a,placebo
27,28,4,6,2,6,3,4,6,1,1,1.5381038999184966,0.4290576999774202,a,placebo
28,29,8,3,3,9,3,8,3,1,1,1.4131157000083476,0.8048469999339432,a,placebo
29,30,7,6,6,6,3,7,6,1,1,1.4577922999160364,0.2289710000623017,a,placebo
30,31,8,2,4,9,3,8,2,1,1,1.2152181999990717,0.7969387999037281,a,placebo
31,32,8,7,4,6,3,8,7,1,1,2.0221394000109285,0.2690530999097973,a,placebo
32,33,3,8,2,9,3,3,8,1,1,1.679005500045605,0.8365920999785885,a,placebo
33,34,9,2,1,6,3,9,4,1,0,2.356027000001632,1.1807119000004604,a,placebo
34,35,9,4,5,6,1,9,4,1,1,1.5474649000680074,0.7090210999595001,a,placebo
35,36,8,9,3,6,1,8,9,1,1,2.061791600077413,0.4209214000729844,a,placebo
36,37,3,6,4,9,1,3,6,1,1,2.19269820000045,0.5732218000339344,a,placebo
37,38,8,4,3,9,1,8,4,1,1,1.3978159000398591,1.1488730000564829,a,placebo
38,39,9,7,3,6,3,9,7,1,1,4.947086600004695,0.3489543000468984,a,placebo
39,40,8,2,5,9,1,8,2,1,1,1.3387863000389189,0.7642933999886736,a,placebo
40,41,7,2,7,9,3,7,2,1,1,1.3856568000046536,0.437043400015682,a,placebo
41,42,4,9,1,6,3,4,7,1,0,2.860796900000423,0.9013209000695496,a,placebo
42,43,6,3,3,9,1,9,3,0,1,3.2868149999994785,0.1485871000913903,a,placebo
43,44,2,5,2,6,3,2,5,1,1,1.7572441999800503,0.6127393000060692,a,placebo
44,45,8,5,5,6,1,8,5,1,1,1.4084989000111818,0.692991100018844,a,placebo
45,46,6,9,7,6,3,6,9,1,1,1.2553778999717906,0.9091170999454334,a,placebo
46,47,9,8,6,9,3,7,8,0,1,2.6638041000114754,0.2213550000451505,a,placebo
47,48,5,7,1,6,3,5,6,1,0,4.056437600054778,0.2291047000326216,a,placebo
48,49,8,7,5,9,3,8,7,1,1,1.4540309000294656,0.22902410000097,a,placebo
49,50,6,3,7,6,1,6,3,1,1,1.5578629000810906,0.4771305000176653,a,placebo
50,51,8,9,7,9,3,8,9,1,1,1.2996695999754593,0.2531804000027478,a,placebo
51,52,7,9,3,9,1,8,9,0,1,1.5554700000211596,0.2050163999665528,a,placebo
52,53,6,8,6,6,3,6,8,1,1,1.4371178000001237,0.2528216000646353,a,placebo
53,54,2,7,7,9,1,2,7,1,1,2.493505199905485,1.0369163999566808,a,placebo
54,55,4,7,2,9,3,4,7,1,1,2.418695400003344,0.3728247999679297,a,placebo
55,56,8,5,4,6,3,5,9,0,0,3.3164978000568226,0.7966006998904049,a,placebo
56,57,9,7,2,6,3,9,7,1,1,1.2093131999718023,0.3651254000142216,a,placebo
57,58,5,3,4,6,1,5,3,1,1,1.7084402000764385,0.4293982000090182,a,placebo
58,59,6,2,7,9,3,6,2,1,1,1.8675333999563009,0.5570957999443635,a,placebo
59,60,6,2,2,9,3,6,2,1,1,1.5875101999845356,0.5651798999169841,a,placebo
60,61,4,2,1,6,3,4,5,1,0,2.583945899968967,0.2773365000030026,a,placebo
61,62,2,6,4,9,3,2,6,1,1,2.078766999999061,0.6369767000433058,a,placebo
62,63,6,9,5,9,1,6,9,1,1,1.9749323000432923,0.9496483999537304,a,placebo
63,64,3,9,7,6,3,3,9,1,1,1.6445939000695944,1.2370616999687627,a,placebo
64,65,6,7,1,9,1,6,7,1,1,2.0080191999441013,0.2688739999430254,a,placebo
65,66,8,6,2,9,1,8,6,1,1,2.289731999975629,0.4926236000610515,a,placebo
66,67,8,9,4,9,1,8,9,1,1,1.4633532000007108,0.3572277999483049,a,placebo
67,68,9,2,1,9,3,9,2,1,1,1.7538171000778675,0.477015700074844,a,placebo
68,69,2,6,7,6,1,2,6,1,1,1.552723899949342,0.5648942000698298,a,placebo
69,70,2,5,2,9,1,2,5,1,1,2.096114999963902,0.4530078000389039,a,placebo
70,71,9,4,3,6,3,9,4,1,1,1.8285609000595289,0.4768844000063836,a,placebo
71,72,4,6,7,9,3,4,6,1,1,1.5455764000071213,0.405193000100553,a,placebo
72,73,7,4,5,6,3,7,6,1,0,2.106426900019869,0.1887640999630093,a,placebo
73,74,7,2,5,6,3,7,2,1,1,1.2690865999320522,0.2128798000048846,a,placebo
74,75,7,2,1,9,3,7,2,1,1,1.6285315999994054,0.2850282000144943,a,placebo
75,76,7,6,6,6,1,7,6,1,1,1.4343422000529245,0.1971029998967424,a,placebo
76,77,8,6,5,6,1,8,6,1,1,1.879057300044224,0.3651873000198975,a,placebo
77,78,4,7,6,9,3,4,7,1,1,1.2418631999753416,0.5884169000200927,a,placebo
78,79,3,8,3,9,1,3,8,1,1,1.7703297999687493,0.8853554000379518,a,placebo
79,80,6,8,4,9,1,6,8,1,1,1.6477361000142992,0.9010615000734106,a,placebo
80,81,4,6,7,6,1,4,6,1,1,1.7561026000184938,0.6849509000312537,a,placebo
81,82,7,4,6,6,1,7,4,1,1,1.854189799982123,0.3410942000336945,a,placebo
82,83,8,5,7,6,1,7,5,0,1,2.04345190001186,0.3009150000289082,a,placebo
83,84,9,4,5,9,3,9,4,1,1,1.3629732000408694,0.6852557000238448,a,placebo
84,85,4,3,4,6,3,4,3,1,1,2.4611856000265107,0.2369194999337196,a,placebo
85,86,3,6,5,9,3,3,5,1,0,1.8870091999415308,0.3809656000230461,a,placebo
86,87,7,3,6,9,1,7,3,1,1,1.720820999937132,0.1810996000422164,a,placebo
87,88,5,6,5,6,3,5,6,1,1,1.70009439997375,0.1812115999637171,a,placebo
88,89,4,8,4,9,3,7,8,0,1,2.174531499971636,0.1725657000206411,a,placebo
89,90,6,3,3,6,3,6,3,1,1,1.2633167000021783,0.3250241000205278,a,placebo
90,91,2,9,4,9,3,2,9,1,1,1.9238175000064075,0.797041599988006,a,placebo
91,92,5,8,2,6,1,8,5,0,0,2.212054100004025,0.3089276000391692,a,placebo
92,93,8,7,2,9,1,8,7,1,1,1.6821446999674663,0.1968179000541567,a,placebo
93,94,8,2,6,6,3,9,8,0,0,1.846756200073287,0.1970737000228837,a,placebo
94,95,3,8,1,9,1,3,8,1,1,2.116805300000124,0.3410379000706598,a,placebo
95,96,6,2,5,9,3,6,2,1,1,1.6540326999966055,0.3249453000025823,a,placebo
96,97,8,2,2,9,1,3,2,0,1,2.143417000072077,0.3966261999448761,a,placebo
97,98,8,7,2,6,3,8,7,1,1,1.2135608999524266,0.2372043000068515,a,placebo
